Component_ID,Device_Count,Device_List,Confidence_Tags,Val_Cooccur_Status,Val_Cooccur_Count,Val_Composite_Status,Val_Composite_Ratio,Val_Reinforce_Score,Evid_Cooccur_Clusters,Evid_Composite_Subs,Evid_Reinforce_Detail,Info_Reinforce_Matched,Info_Reinforce_Total,vendor_state,vendor_detail,device_type_state,device_type_detail,Device,Unnamed: 8,device_vendor,device_type,Remote_IP,Remote_Port,Protocol,Domain_A,Domain_PTR,Remote_domain_best,Sequence_Up,Sequence_Down,Original_Index,Service_Orig,Infra_Orig,Service_Norm,Infra_Norm,Service_Evidence,Infra_Evidence,Is_Strict_Implicit,Consistent_Layers,Cluster_Val_IP,Cluster_Val_Service,Cluster_Val_Infra,Num_Flows,Num_Devices,Num_Vendors
Comp_00861,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00874,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",Xiaomao Camera_selfdata,1,xiaomao,Camera,110.43.68.95,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0, 62.0, 62.0]",11400,,,,,,,False,,,,,7,7,5
Comp_00861,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00874,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",Xiaomi Camera_selfdata,1,xiaomi,Camera,42.157.165.144,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0, 62.0, 62.0, 62.0, 62.0]",11624,,,,,,,False,,,,,7,7,5
Comp_00861,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00874,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",Aqara Plug_selfdata,1,aqara,Plug,81.70.93.141,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 62.0, 62.0]",21132,,,,,,,False,,,,,7,7,5
Comp_00861,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00874,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",Aqara Camera_selfdata,1,aqara,Camera,81.70.93.141,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0, 62.0, 62.0, 62.0, 62.0]",21137,,,,,,,False,,,,,7,7,5
Comp_00861,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00874,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",xiaomitv_speaker,1,xiaomi,Speaker,110.43.68.95,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 62.0, 62.0, 62.0, 62.0]",36892,,,,,,,False,,,,,7,7,5
Comp_00861,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00874,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",qianniao_camera,1,qianniao,Camera,110.41.150.61,,UDP,p2p2.cloudbirds.cn,ecs-110-41-150-61.compute.hwclouds-dns.com,p2p2.cloudbirds.cn,"[46.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 62.0, 62.0]",36908,p2p2.cloudbirds.cn,ecs-110-41-150-61.compute.hwclouds-dns.com,p2p2.cloudbirds.cn,ecs-110-41-150-61.compute.hwclouds-dns.com,p2p2.cloudbirds.cn,,False,,,,,7,7,5
Comp_00874,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00861,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",Xiaobai Y2camera_selfdata,1,xiaobai,Camera,110.43.68.16,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0]",10709,,,,,,,False,,,,,7,7,5
Comp_00874,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00861,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",Xiaomao Camera_selfdata,1,xiaomao,Camera,110.43.68.95,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0]",11401,,,,,,,False,,,,,7,7,5
Comp_00874,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00861,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",Xiaomi Camera_selfdata,1,xiaomi,Camera,110.43.39.193,,UDP,xiaomi9.p2psy2.io.mi.com,,xiaomi9.p2psy2.io.mi.com,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0]",11625,xiaomi9.p2psy2.io.mi.com,,xiaomi9.p2psy2.io.mi.com,,xiaomi9.p2psy2.io.mi.com,,False,,,,,7,7,5
Comp_00874,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00861,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",Aqara Plug_selfdata,1,aqara,Plug,81.70.93.141,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0]",21133,,,,,,,False,,,,,7,7,5
Comp_00874,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00861,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",Aqara Camera_selfdata,1,aqara,Camera,81.70.93.141,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0]",21138,,,,,,,False,,,,,7,7,5
Comp_00874,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00861,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",xiaomitv_speaker,1,xiaomi,Speaker,110.43.68.95,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0]",36894,,,,,,,False,,,,,7,7,5
Comp_00874,7,"Aqara Camera_selfdata,Aqara Plug_selfdata,Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera,xiaomitv_speaker",Cooccur,True,2.0,False,0.8571428571428571,0.3333333333333333,Comp_00861,0.0,IP:110.43.0.83(4devs) | IP:111.202.0.48(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.92.65.240(2devs),7.0,21.0,1,"2Aqara,2Xiaomi,1Xiaobai,1Xiaomao,1qianniao",1,"5Camera,1Plug,1Speaker",qianniao_camera,1,qianniao,Camera,8.222.205.56,,UDP,p2p3.cloudbirds.cn,,p2p3.cloudbirds.cn,"[46.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0]",36903,p2p3.cloudbirds.cn,,p2p3.cloudbirds.cn,,p2p3.cloudbirds.cn,,False,,,,,7,7,5
Comp_01021,5,"Amazon Echo Gen2_Our,Google Home_Mon(uk),LG Smart TV_Our2,Roku TV_Mon(us),Withings Smart Baby Monitor_UNSW",None,False,1.0,False,0.4,0.2,,0.0,Service:a743.dscg.akamai.net(2devs) | Service:api-global.us-east-1.prodaa.netflix.com(2devs) | Infrastructure:iad23s63-in-f14.1e100.net(2devs) | Infrastructure:ec2-35-160-212-227.us-west-2.compute.amazonaws.com(2devs) | IP:204.85.32.32(2devs),2.0,10.0,1,"1Amazon,1Google,1LG,1Roku,1Withings",1,"2Speaker,2TV,1BabyMonitor",Roku TV_Mon(us),1,roku,TV,34.207.253.239,,TCP,,ec2-34-207-253-239.compute-1.amazonaws.com,ec2-34-207-253-239.compute-1.amazonaws.com,"[66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]","[66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]",2493,,ec2-34-207-253-239.compute-1.amazonaws.com,,ec2-34-207-253-239.compute-1.amazonaws.com,,,False,,,,,5,5,5
Comp_01021,5,"Amazon Echo Gen2_Our,Google Home_Mon(uk),LG Smart TV_Our2,Roku TV_Mon(us),Withings Smart Baby Monitor_UNSW",None,False,1.0,False,0.4,0.2,,0.0,Service:a743.dscg.akamai.net(2devs) | Service:api-global.us-east-1.prodaa.netflix.com(2devs) | Infrastructure:iad23s63-in-f14.1e100.net(2devs) | Infrastructure:ec2-35-160-212-227.us-west-2.compute.amazonaws.com(2devs) | IP:204.85.32.32(2devs),2.0,10.0,1,"1Amazon,1Google,1LG,1Roku,1Withings",1,"2Speaker,2TV,1BabyMonitor",Withings Smart Baby Monitor_UNSW,1,withings,BabyMonitor,198.50.110.244,,TCP,,,,"[66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]","[66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]",10525,,,,,,,False,,,,,5,5,5
Comp_01021,5,"Amazon Echo Gen2_Our,Google Home_Mon(uk),LG Smart TV_Our2,Roku TV_Mon(us),Withings Smart Baby Monitor_UNSW",None,False,1.0,False,0.4,0.2,,0.0,Service:a743.dscg.akamai.net(2devs) | Service:api-global.us-east-1.prodaa.netflix.com(2devs) | Infrastructure:iad23s63-in-f14.1e100.net(2devs) | Infrastructure:ec2-35-160-212-227.us-west-2.compute.amazonaws.com(2devs) | IP:204.85.32.32(2devs),2.0,10.0,1,"1Amazon,1Google,1LG,1Roku,1Withings",1,"2Speaker,2TV,1BabyMonitor",Amazon Echo Gen2_Our,1,amazon,Speaker,35.188.42.15,,TCP,,15.42.188.35.bc.googleusercontent.com,15.42.188.35.bc.googleusercontent.com,"[66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]","[66.0, 66.0, 66.0, 66.0, 66.0, 66.0]",17956,,15.42.188.35.bc.googleusercontent.com,,15.42.188.35.bc.googleusercontent.com,,,False,,,,,5,5,5
Comp_01021,5,"Amazon Echo Gen2_Our,Google Home_Mon(uk),LG Smart TV_Our2,Roku TV_Mon(us),Withings Smart Baby Monitor_UNSW",None,False,1.0,False,0.4,0.2,,0.0,Service:a743.dscg.akamai.net(2devs) | Service:api-global.us-east-1.prodaa.netflix.com(2devs) | Infrastructure:iad23s63-in-f14.1e100.net(2devs) | Infrastructure:ec2-35-160-212-227.us-west-2.compute.amazonaws.com(2devs) | IP:204.85.32.32(2devs),2.0,10.0,1,"1Amazon,1Google,1LG,1Roku,1Withings",1,"2Speaker,2TV,1BabyMonitor",Google Home_Mon(uk),1,google,Speaker,108.177.15.188,,TCP,,wr-in-f188.1e100.net,wr-in-f188.1e100.net,"[66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]","[66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]",22455,,wr-in-f188.1e100.net,,wr-in-f188.1e100.net,,,False,,,,,5,5,5
Comp_01021,5,"Amazon Echo Gen2_Our,Google Home_Mon(uk),LG Smart TV_Our2,Roku TV_Mon(us),Withings Smart Baby Monitor_UNSW",None,False,1.0,False,0.4,0.2,,0.0,Service:a743.dscg.akamai.net(2devs) | Service:api-global.us-east-1.prodaa.netflix.com(2devs) | Infrastructure:iad23s63-in-f14.1e100.net(2devs) | Infrastructure:ec2-35-160-212-227.us-west-2.compute.amazonaws.com(2devs) | IP:204.85.32.32(2devs),2.0,10.0,1,"1Amazon,1Google,1LG,1Roku,1Withings",1,"2Speaker,2TV,1BabyMonitor",LG Smart TV_Our2,1,lg,TV,172.217.2.110,,TCP,,iad23s72-in-f14.1e100.net,iad23s72-in-f14.1e100.net,"[66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]","[66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]",36582,,iad23s72-in-f14.1e100.net,,iad23s72-in-f14.1e100.net,,,False,,,,,5,5,5
Comp_00865,4,"Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera",Cooccur,True,3.0,False,0.5,0.5,Comp_00861;Comp_00874,0.0,IP:111.202.0.48(3devs) | IP:110.43.0.83(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.52.181.48(2devs),3.0,6.0,1,"1Xiaobai,1Xiaomao,1Xiaomi,1qianniao",0,Camera,Xiaobai Y2camera_selfdata,1,xiaobai,Camera,110.43.68.16,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0, 62.0, 62.0, 62.0, 62.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]",10705,,,,,,,False,,,,,4,4,4
Comp_00865,4,"Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera",Cooccur,True,3.0,False,0.5,0.5,Comp_00861;Comp_00874,0.0,IP:111.202.0.48(3devs) | IP:110.43.0.83(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.52.181.48(2devs),3.0,6.0,1,"1Xiaobai,1Xiaomao,1Xiaomi,1qianniao",0,Camera,Xiaomao Camera_selfdata,1,xiaomao,Camera,110.43.68.95,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 62.0, 62.0, 62.0, 62.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]",11399,,,,,,,False,,,,,4,4,4
Comp_00865,4,"Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera",Cooccur,True,3.0,False,0.5,0.5,Comp_00861;Comp_00874,0.0,IP:111.202.0.48(3devs) | IP:110.43.0.83(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.52.181.48(2devs),3.0,6.0,1,"1Xiaobai,1Xiaomao,1Xiaomi,1qianniao",0,Camera,Xiaomi Camera_selfdata,1,xiaomi,Camera,110.43.39.193,,UDP,xiaomi9.p2psy2.io.mi.com,,xiaomi9.p2psy2.io.mi.com,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0, 62.0, 62.0, 62.0, 62.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0, 66.0]",11620,xiaomi9.p2psy2.io.mi.com,,xiaomi9.p2psy2.io.mi.com,,xiaomi9.p2psy2.io.mi.com,,False,,,,,4,4,4
Comp_00865,4,"Xiaobai Y2camera_selfdata,Xiaomao Camera_selfdata,Xiaomi Camera_selfdata,qianniao_camera",Cooccur,True,3.0,False,0.5,0.5,Comp_00861;Comp_00874,0.0,IP:111.202.0.48(3devs) | IP:110.43.0.83(3devs) | Service:business.smartcamera.api.io.mi.com(3devs) | IP:42.157.163.119(2devs) | IP:120.52.181.48(2devs),3.0,6.0,1,"1Xiaobai,1Xiaomao,1Xiaomi,1qianniao",0,Camera,qianniao_camera,1,qianniao,Camera,114.55.245.159,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 90.0, 130.0]","[62.0, 54.0, 54.0, 54.0, 54.0, 62.0, 62.0, 66.0, 66.0, 66.0, 66.0]",36916,,,,,,,False,,,,,4,4,4
Comp_00876,4,"Sonoff Camera_selfdata,Xiaobai Y2camera_selfdata,Xiaomi Camera3_selfdata,Xiaomi Camera_selfdata",Cooccur,True,2.0,False,0.5,0.3333333333333333,Comp_00875,0.0,Explicit_Vendor:xiaomi(2devs) | IP:111.202.0.48(2devs) | IP:110.43.0.83(2devs) | IP:42.157.163.119(2devs) | Service:business.smartcamera.api.io.mi.com(2devs),2.0,6.0,1,"2Xiaomi,1Sonoff,1Xiaobai",0,Camera,Sonoff Camera_selfdata,1,sonoff,Camera,3.76.20.106,,UDP,p2ps2.coolkit.cn,ec2-3-76-20-106.eu-central-1.compute.amazonaws.com,p2ps2.coolkit.cn,"[46.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0, 90.0]","[54.0, 62.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0, 54.0]",10061,p2ps2.coolkit.cn,ec2-3-76-20-106.eu-central-1.compute.amazonaws.com,p2ps2.coolkit.cn,ec2-3-76-20-106.eu-central-1.compute.amazonaws.com,p2ps2.coolkit.cn,,False,,,,,4,4,3
Comp_00876,4,"Sonoff Camera_selfdata,Xiaobai Y2camera_selfdata,Xiaomi Camera3_selfdata,Xiaomi Camera_selfdata",Cooccur,True,2.0,False,0.5,0.3333333333333333,Comp_00875,0.0,Explicit_Vendor:xiaomi(2devs) | IP:111.202.0.48(2devs) | IP:110.43.0.83(2devs) | IP:42.157.163.119(2devs) | Service:business.smartcamera.api.io.mi.com(2devs),2.0,6.0,1,"2Xiaomi,1Sonoff,1Xiaobai",0,Camera,Xiaomi Camera3_selfdata,1,xiaomi,Camera,110.43.68.95,,UDP,,,,"[46.0, 90.0, 90.0, 90.0, 90.0]","[54.0, 62.0, 54.0, 54.0, 54.0]",10081,,,,,,,False,,,,,4,4,3
Comp_00876,4,"Sonoff Camera_selfdata,Xiaobai Y2camera_selfdata,Xiaomi Camera3_selfdata,Xiaomi Camera_selfdata",Cooccur,True,2.0,False,0.5,0.3333333333333333,Comp_00875,0.0,Explicit_Vendor:xiaomi(2devs) | IP:111.202.0.48(2devs) | IP:110.43.0.83(2devs) | IP:42.157.163.119(2devs) | Service:business.smartcamera.api.io.mi.com(2devs),2.0,6.0,1,"2Xiaomi,1Sonoff,1Xiaobai",0,Camera,Xiaobai Y2camera_selfdata,1,xiaobai,Camera,42.157.163.171,,UDP,xiaomi8.p2psy3.io.mi.com,,xiaomi8.p2psy3.io.mi.com,"[46.0, 90.0, 90.0, 90.0, 90.0]","[54.0, 62.0, 54.0, 54.0, 54.0]",10712,xiaomi8.p2psy3.io.mi.com,,xiaomi8.p2psy3.io.mi.com,,xiaomi8.p2psy3.io.mi.com,,False,,,,,4,4,3
Comp_00876,4,"Sonoff Camera_selfdata,Xiaobai Y2camera_selfdata,Xiaomi Camera3_selfdata,Xiaomi Camera_selfdata",Cooccur,True,2.0,False,0.5,0.3333333333333333,Comp_00875,0.0,Explicit_Vendor:xiaomi(2devs) | IP:111.202.0.48(2devs) | IP:110.43.0.83(2devs) | IP:42.157.163.119(2devs) | Service:business.smartcamera.api.io.mi.com(2devs),2.0,6.0,1,"2Xiaomi,1Sonoff,1Xiaobai",0,Camera,Xiaomi Camera_selfdata,1,xiaomi,Camera,110.43.68.185,,UDP,xiaomi9.p2psy3.io.mi.com,,xiaomi9.p2psy3.io.mi.com,"[46.0, 90.0, 90.0, 90.0, 90.0]","[54.0, 62.0, 54.0, 54.0, 54.0]",11628,xiaomi9.p2psy3.io.mi.com,,xiaomi9.p2psy3.io.mi.com,,xiaomi9.p2psy3.io.mi.com,,False,,,,,4,4,3
